date,text,likes_count,comments_count,reposts_count,views_count,article_or_link,final_url,article,тип,brand,name,price,old_price,rating,reviews,discount
,,,,,,,,680423296,,beautybomb,"Хайлайтер для лица Lucky Horsie, 7 г, 01",560.0,873.0,5.0,1.0,35.853379152348225
,,,,,,,,116295236,,beautybomb,"Пудра для лица матирующая минеральная, тон 02, 9г",532.0,953.0,4.8,455.0,44.17628541448059
,,,,,,,,436624221,,beautybomb,"Тающий блеск для губ Shelly Shell тон 02 Crab Rave, 1,3г",295.0,770.0,4.9,85.0,61.68831168831169
,,,,,,,,436668268,,beautybomb,"Палетка теней для век Jelly Pirate тон 01, 3,6 г",499.0,1172.0,4.8,339.0,57.423208191126285
,,,,,,,,239839882,,beautybomb,"Карандаш для глаз матовый каял в слизистую стойкий,01 черный",227.0,546.0,4.8,68.0,58.42490842490843
,,,,,,,,463532258,,beautybomb,"Румяна Blush Sweetheart, 4,5 г, 01 Матовый Розовый",379.0,627.0,4.8,5.0,39.55342902711323
,,,,,,,,183420011,,beautybomb,"Блеск для губ Juicy тон 02 Shine baby 3,4мл",358.0,828.0,4.7,72.0,56.76328502415458
,,,,,,,,274453525,,beautybomb,"Гель для душа с кислотами Acne Fighter, 250 мл",523.0,935.0,4.8,390.0,44.06417112299465
,,,,,,,,866018244,,beautybomb,"Пудра для лица матирующая минеральная, тон 01, 9г",532.0,953.0,5.0,1.0,44.17628541448059
,,,,,,,,437027473,,beautybomb,"Палетка аквалайнеров для век Yo Ho Ho, 4 г",392.0,920.0,4.9,169.0,57.391304347826086
,,,,,,,,223246560,,beautybomb,Консилер жидкий для лица Smiley 25 мл 02 Слоновая кость,407.0,675.0,4.7,112.0,39.7037037037037
,,,,,,,,239839866,,beautybomb,"Карандаш для губ матовый бежево-розовый нюд, 05",284.0,683.0,5.0,30.0,58.41874084919473
,,,,,,,,55452950,,beautybomb,"Бальзам для губ Tinted Lip Balm тон 04, 3г",460.0,828.0,5.0,257.0,44.44444444444444
,,,,,,,,866368345,,beautybomb,"Консилер стик двухцветный Bomb concealer тон 01 3,8г",348.0,566.0,5.0,4.0,38.51590106007068
,,,,,,,,274424997,,beautybomb,Себорегулирующая сыворотка для лица с ниацинамидом 30 мл,460.0,828.0,4.7,135.0,44.44444444444444
,,,,,,,,395613110,,beautybomb,"Румяна Sweetheart тон 03, матовый светло-бордовый, 4,5 г",377.0,677.0,4.9,42.0,44.313146233382575
,,,,,,,,239839870,,beautybomb,"Карандаш для губ коричневый матовый, тон 09",286.0,687.0,4.8,126.0,58.369723435225616
,,,,,,,,55452996,,beautybomb,"Бальзам для губ Tinted Lip Balm тон 03, 3г",460.0,828.0,4.9,225.0,44.44444444444444
,,,,,,,,55452896,,beautybomb,Бальзам для губ с оттенком Color Lip Balm тон 04,462.0,828.0,4.7,586.0,44.20289855072464
,,,,,,,,239839867,,beautybomb,"Карандаш для губ матовый барби розовый, тон 06",272.0,674.0,4.7,22.0,59.64391691394659
,,,,,,,,212904204,,beautybomb,Палетка теней Bellatris 7 г,595.0,1518.0,4.9,53.0,60.80368906455863
,,,,,,,,425260924,,beautybomb,"Помада для губ муссовая Plush тон 04 Sleepy puppy, 2,5мл",420.0,753.0,4.5,224.0,44.22310756972112
,,,,,,,,212890754,,beautybomb,Карандаш для губ Alt Lolita 35 г 04 Семпай,288.0,527.0,4.9,186.0,45.35104364326376
,,,,,,,,868526938,,beautybomb,Помада в стике Lipsy тон 04 Oh sister 4г,197.0,552.0,,,64.31159420289855
,,,,,,,,425260928,,beautybomb,"Помада для губ муссовая Plush тон 06 Marshmallow, 2,5мл",420.0,753.0,4.8,154.0,44.22310756972112
,,,,,,,,437002077,,beautybomb,"Глиттер для лица Shimmy Yarr тон 02 Ocean jewel, 2.5 г",196.0,528.0,4.8,27.0,62.87878787878788
,,,,,,,,395592221,,beautybomb,Тональный крем для лица матирующий ACNE FIGHTER тон 02 25 мл,627.0,1131.0,4.5,55.0,44.56233421750663
,,,,,,,,183420017,,beautybomb,"Помада для губ матовая стойкая, тон 05 Anna",567.0,1017.0,4.8,169.0,44.24778761061947
,,,,,,,,288280916,,beautybomb,"Тени желе для век 404 NOT FOUND тон 02 Malware, 2.4 г",228.0,837.0,4.5,21.0,72.75985663082437
,,,,,,,,212891638,,beautybomb,BB крем для лица Amazing Smiley 25 мл 01,506.0,848.0,4.8,105.0,40.33018867924528
,,,,,,,,223076714,,beautybomb,Блеск для губ Juicy 34 мл 04 Wild Passion,353.0,768.0,5.0,11.0,54.036458333333336
,,,,,,,,425260926,,beautybomb,"Помада для губ муссовая Plush тон 05 Starry sky, 2,5мл",420.0,753.0,4.4,278.0,44.22310756972112
,,,,,,,,425260923,,beautybomb,"Помада для губ муссовая Plush тон 03 Pajama Party, 2,5мл",420.0,753.0,4.8,195.0,44.22310756972112
,,,,,,,,895363946,,beautybomb,"Палетка теней для век двойная, 3,4 г, 01 Hippie Band",499.0,765.0,,,34.77124183006536
,,,,,,,,212890761,,beautybomb,Карандаш для губ Alt Lolita 35 г 03 Холодные пальцы,288.0,527.0,5.0,65.0,45.35104364326376
,,,,,,,,866368475,,beautybomb,Консилер для лица и глаз легкий Smiley тон 03 бежевый,404.0,728.0,5.0,1.0,44.5054945054945
,,,,,,,,116295237,,beautybomb,"Пудра для лица матирующая минеральная, тон 03, 9г",532.0,953.0,4.8,412.0,44.17628541448059
,,,,,,,,446026812,,beautybomb,Пудра фиксирующая для лица Milky Powder 9 г прозрачная,421.0,698.0,4.8,63.0,39.68481375358166
,,,,,,,,281681422,,beautybomb,Рви Гош│Подводка-фломастер для глаз,353.0,768.0,4.7,12.0,54.036458333333336
,,,,,,,,863607333,,beautybomb,BB-крем для лица тональный Amazing Smiley тон 02 25мл,508.0,915.0,,,44.48087431693989
,,,,,,,,288278621,,beautybomb,"Тени желе для век 404 NOT FOUND тон 03 Deep web, 2.4 г",228.0,837.0,4.8,17.0,72.75985663082437
,,,,,,,,179381538,,beautybomb,Палетка теней для век Harley 7г,601.0,1456.0,5.0,51.0,58.722527472527474
,,,,,,,,239839862,,beautybomb,"Карандаш для губ матовый розовый нюдовый, 01",276.0,683.0,5.0,23.0,59.5900439238653
,,,,,,,,55452998,,beautybomb,Консилер для лица и глаз NO TROUBLES тон 02,466.0,828.0,4.7,788.0,43.71980676328502
,,,,,,,,223246559,,beautybomb,Консилер жидкий для лица Smiley 25 мл 01 Розово-бежевый,407.0,675.0,4.6,87.0,39.7037037037037
,,,,,,,,865980664,,beautybomb,Подводка для глаз фломастер Eye-Catch тон 01 Black,358.0,828.0,,,56.76328502415458
,,,,,,,,183419944,,beautybomb,"Помада для губ матовая стойкая, тон 03 Kris",567.0,1017.0,4.7,282.0,44.24778761061947
,,,,,,,,395666145,,beautybomb,"Блеск для губ Juicy тон 14 Moccachino, 3,4 мл",358.0,828.0,4.9,31.0,56.76328502415458
,,,,,,,,212861401,,beautybomb,Помада-бальзам для губ Color Lip Balm 4 г 06 Сумасшедший,465.0,768.0,4.8,99.0,39.453125
,,,,,,,,288278533,,beautybomb,"Тени желе для век 404 NOT FOUND тон 01 System error, 2.4 г",228.0,837.0,4.8,19.0,72.75985663082437
,,,,,,,,222006297,,beautybomb,Двойное кольцо Angel золотистый 1шт,163.0,559.0,4.7,29.0,70.84078711985688
,,,,,,,,866368477,,beautybomb,Консилер для лица и глаз легкий Smiley тон 01 розово-бежевый,404.0,728.0,5.0,1.0,44.5054945054945
,,,,,,,,158936507,,beautybomb,"Румяна для лица кремовые в стике Cream blush 03, 8г",541.0,972.0,4.8,439.0,44.34156378600823
,,,,,,,,447958104,,beautybomb,"Тушь для ресниц удлиняющая Piercy Supreme Lash черная, 9 мл",646.0,1161.0,4.8,117.0,44.35831180017227
,,,,,,,,287884868,,beautybomb,"Масло блеск для губ Glossy oops, тон 06 Mango Shake, 4 мл",510.0,915.0,4.9,88.0,44.26229508196721
,,,,,,,,245506328,,beautybomb,"Тинт для губ глянцевый Screamtint тон 01 Max’s touch, 3мл",471.0,848.0,4.8,484.0,44.45754716981132
,,,,,,,,55452932,,beautybomb,Палетка для контуринга Countouring Queen тон 02,552.0,998.0,4.8,502.0,44.68937875751503
,,,,,,,,287844411,,beautybomb,"Карандаш для глаз дуохромный UFO Conspiracy тон 03, 0.25г",693.0,1244.0,4.7,494.0,44.29260450160772
,,,,,,,,499296557,,beautybomb,"Накладные ногти Horns'n Hooves, яркий принт, 12 шт",247.0,720.0,4.9,23.0,65.69444444444444
,,,,,,,,179381542,,beautybomb,"Карандаш для глаз гелевый Laser Blade тон 03 1,1г",298.0,773.0,4.6,63.0,61.44890038809832
,,,,,,,,287796772,,beautybomb,"Тушь для ресниц Brown Power тон 01 коричневая, 9 мл",450.0,810.0,4.8,252.0,44.44444444444444
,,,,,,,,425260884,,beautybomb,"Помада для губ муссовая Plush тон 02 Teddy bear 2,5мл",420.0,753.0,4.7,157.0,44.22310756972112
,,,,,,,,436668273,,beautybomb,"Палетка теней для век Jelly Pirate тон 02, 3,6г",499.0,1172.0,4.9,96.0,57.423208191126285
,,,,,,,,287796773,,beautybomb,"Тушь для ресниц, термотушь Waterstatic тон 01 черная, 9 мл",450.0,810.0,4.7,247.0,44.44444444444444
,,,,,,,,183419981,,beautybomb,"Блеск для губ Juicy тон 05 Sweet treat 3,4мл",358.0,828.0,4.9,117.0,56.76328502415458
,,,,,,,,300529082,,beautybomb,Тушь для ресниц KitEye Lash 9 мл 01 Черный,457.0,850.0,4.7,63.0,46.23529411764706
,,,,,,,,142215541,,beautybomb,Тинт для губ Blood Shot тон 02 Edwards bite 4мл,440.0,791.0,4.7,521.0,44.37420986093553
,,,,,,,,212916504,,beautybomb,Рив Гош│Пудра для лица минеральная,532.0,882.0,4.8,116.0,39.68253968253968
,,,,,,,,288330500,,beautybomb,Кафф Walkie Talkie серебристый,197.0,669.0,4.3,27.0,70.55306427503737
,,,,,,,,463418397,,beautybomb,"Тональный крем для лица увлажняющий Waterbomb тон 01, 25 мл",443.0,1131.0,4.6,24.0,60.83112290008842
,,,,,,,,287884886,,beautybomb,"Тающая помада для губ Holy Duck, тон 02 Duck buddy, 2 г",578.0,1035.0,4.8,68.0,44.15458937198068
,,,,,,,,212921134,,beautybomb,"Консилер-стик двухцветный, 3,8Г",308.0,595.0,4.5,282.0,48.23529411764706
,,,,,,,,866368559,,beautybomb,"Консилер для лица, палетка корректоров тон 01",576.0,1035.0,5.0,2.0,44.34782608695652
,,,,,,,,212890755,,beautybomb,Карандаш для губ Alt Lolita 35 г 05 Каппучино,288.0,527.0,4.7,125.0,45.35104364326376
,,,,,,,,239839864,,beautybomb,"Карандаш для губ матовый холодный розовый, 03",282.0,687.0,4.9,27.0,58.951965065502186
,,,,,,,,212887355,,beautybomb,Рив Гош│Карандаш для бровей,393.0,724.0,4.9,116.0,45.7182320441989
,,,,,,,,212905041,,beautybomb,Палетка теней Scarlet 7 г,542.0,1518.0,5.0,3.0,64.29512516469038
,,,,,,,,287884898,,beautybomb,"Тающая помада для губ Holy Duck, тон 04 Mommy ducky, 2 г",578.0,1035.0,4.8,87.0,44.15458937198068
,,,,,,,,287844410,,beautybomb,"Карандаш для глаз дуохромный UFO Conspiracy тон 02, 0.25 г",693.0,1244.0,4.8,423.0,44.29260450160772
,,,,,,,,55452977,,beautybomb,Бальзам для губ с оттенком Color Lip Balm тон 02,462.0,828.0,4.8,479.0,44.20289855072464
,,,,,,,,215115687,,beautybomb,"Карандаш для губ Alt Lolita тон 08 Dolores, 3.5г",277.0,501.0,4.9,188.0,44.71057884231537
,,,,,,,,287884901,,beautybomb,"Тающая помада для губ Holy Duck, тон 05 Saint kiss, 2 г",578.0,1035.0,4.9,305.0,44.15458937198068
,,,,,,,,863107862,,beautybomb,"Карандаш для бровей Brow Pop Pencil тон 03 Deep dark, 1г",384.0,690.0,,,44.34782608695652
,,,,,,,,223076733,,beautybomb,Блеск для губ Juicy 34 мл 06 Cosmic Heart,353.0,768.0,5.0,3.0,54.036458333333336
,,,,,,,,158936488,,beautybomb,"Румяна для лица кремовые в стике Cream blush 01, 8г",541.0,972.0,4.8,510.0,44.34156378600823
,,,,,,,,183420029,,beautybomb,"Блеск для губ Juicy тон 06 Cosmic heart 3,4мл",358.0,828.0,4.9,66.0,56.76328502415458
,,,,,,,,287884876,,beautybomb,"Тающая помада для губ Holy Duck, тон 01 Trinity, 2 г",578.0,1035.0,4.9,74.0,44.15458937198068
,,,,,,,,863802286,,beautybomb,"Тающий блеск для губ Shelly Shell тон 03 Clam Glam, 1,3г",295.0,770.0,,,61.68831168831169
,,,,,,,,868526998,,beautybomb,Бальзам для губ с оттенком Color Lip Balm тон 04,462.0,828.0,5.0,3.0,44.20289855072464
,,,,,,,,863107830,,beautybomb,"Карандаш для бровей Brow Pop Pencil тон 01 Blonde taup, 1г",384.0,690.0,,,44.34782608695652
,,,,,,,,401980302,,beautybomb,Плампер для губ Skipidarushka 3 мл 02,394.0,645.0,4.8,15.0,38.91472868217054
,,,,,,,,183420004,,beautybomb,"Блеск для губ Juicy тон 01 Diamond star 3,4мл",358.0,828.0,4.9,83.0,56.76328502415458
,,,,,,,,676437238,,beautybomb,"Палетка теней для век Cowgirl, 6 г, 01",535.0,873.0,5.0,5.0,38.71706758304697
,,,,,,,,212921124,,beautybomb,Консилер жидкий для лица No Troubles 235 г 01,521.0,768.0,5.0,46.0,32.16145833333333
,,,,,,,,437112222,,beautybomb,"Набор сережек Treasure Hunt, разноцветные, 6 шт",320.0,770.0,4.9,68.0,58.44155844155844
,,,,,,,,288325377,,beautybomb,"Накладные ногти Chrome Nails, 10 зеркальных ногтей",143.0,586.0,4.6,32.0,75.59726962457339
,,,,,,,,212890760,,beautybomb,Карандаш для губ Alt Lolita 35 г 10 Темная академия,288.0,527.0,4.8,51.0,45.35104364326376
,,,,,,,,395666157,,beautybomb,"Блеск для губ Juicy тон 08 Pink’n Fluffy, 3,4 мл",358.0,828.0,4.6,10.0,56.76328502415458
,,,,,,,,239839884,,beautybomb,"Карандаш для глаз кайял стойкий матовый, 02 коричневый",225.0,549.0,5.0,54.0,59.01639344262295
,,,,,,,,55453002,,beautybomb,Бальзам для губ с оттенком Color Lip Balm тон 01,462.0,828.0,4.8,189.0,44.20289855072464
,,,,,,,,55452898,,beautybomb,"Тинт фломастер для бровей тон 01 коричневый 0,7мл",577.0,1035.0,4.8,387.0,44.25120772946861
,,,,,,,,118783582,,beautybomb,"Блеск для губ Glossy Bossy тон 03, 12мл",302.0,603.0,4.8,340.0,49.917081260364846
,,,,,,,,212861413,,beautybomb,Бальзам для губ Bla-bla-balm 35 г 03 Арбуз,247.0,420.0,4.5,40.0,41.19047619047619
,,,,,,,,212900619,,beautybomb,Палетка для контуринга Countouring Queen 8 г 01,557.0,924.0,4.9,39.0,39.71861471861472
,,,,,,,,868527002,,beautybomb,Бальзам для губ с оттенком Color Lip Balm тон 05,462.0,828.0,5.0,1.0,44.20289855072464
,,,,,,,,245763815,,beautybomb,"Кремовые тени для глаз Molodost` time тон 03 Pink Goose, 4мл",217.0,799.0,4.5,12.0,72.84105131414267
,,,,,,,,55452934,,beautybomb,"Тинт фломастер для бровей тон 02 серо-коричневый 0,7 мл",577.0,1035.0,4.7,365.0,44.25120772946861
,,,,,,,,238577607,,beautybomb,"Бальзам для губ увлажняющий, тон 02 черника",284.0,616.0,4.5,16.0,53.896103896103895
,,,,,,,,245784466,,beautybomb,Набор колец для рук Brigada,168.0,575.0,4.8,12.0,70.78260869565217
,,,,,,,,498265857,,beautybomb,"Румяна Blush Sweetheart, 4,5 г, 02 Персиковый с Шиммером",379.0,627.0,5.0,2.0,39.55342902711323
,,,,,,,,863107720,,beautybomb,"Карандаш для бровей Brow Pop Pencil тон 02 Baby brown, 1г",384.0,690.0,,,44.34782608695652
,,,,,,,,212872516,,beautybomb,Помада матовая жидкая для губ 33 мл 05 Anna Бордово-сливовый,587.0,942.0,4.7,13.0,37.68577494692145
,,,,,,,,212917227,,beautybomb,Рив Гош│Пудра для лица минеральная,532.0,882.0,4.8,37.0,39.68253968253968
,,,,,,,,868527001,,beautybomb,Бальзам для губ с оттенком Color Lip Balm тон 06,462.0,828.0,4.7,3.0,44.20289855072464
,,,,,,,,212886076,,beautybomb,Мыло для бровей Beach Brows 10 г,321.0,690.0,3.7,18.0,53.47826086956522
,,,,,,,,463532285,,beautybomb,"Палетка теней Cyberbomb, 8,4 г, 01, 12 цветов",1269.0,2094.0,5.0,5.0,39.39828080229226
,,,,,,,,241433332,,beautybomb,"Консилер для лица корректор стик 2 цвета бьюти бомб, 01",368.0,725.0,4.5,151.0,49.24137931034483
,,,,,,,,866489363,,beautybomb,Гель для умывания от прыщей Acne Fighter,374.0,677.0,5.0,1.0,44.75627769571639
,,,,,,,,908147958,,beautybomb,Пудра для лица рассыпчатая матирующая прозрачная Baking Powd…,467.0,1181.0,,,60.457239627434376
,,,,,,,,118783544,,beautybomb,"Блеск для губ Glossy Bossy тон 04, 12мл",302.0,603.0,4.9,340.0,49.917081260364846
,,,,,,,,212861395,,beautybomb,Бальзам для губ Tinted Lip Balm 3 г 03 Арбуз,465.0,768.0,4.7,15.0,39.453125
,,,,,,,,238577609,,beautybomb,"Бальзам для губ прозрачный увлажняющий, тон 04 мороженое",284.0,616.0,4.8,22.0,53.896103896103895
,,,,,,,,212861403,,beautybomb,Бальзам для губ Bla-bla-balm 35 г 04 Мороженое,247.0,420.0,4.5,63.0,41.19047619047619
,,,,,,,,215017669,,beautybomb,Подводка жидкая для глаз Bad bebe 32 мл 01 Черный,367.0,593.0,4.7,44.0,38.11129848229342
,,,,,,,,179381543,,beautybomb,"Карандаш для глаз гелевый Laser Blade тон 04 1,1г",298.0,773.0,5.0,91.0,61.44890038809832
,,,,,,,,239839868,,beautybomb,"Карандаш для губ матовый розовый, 07",275.0,670.0,4.6,27.0,58.95522388059702
,,,,,,,,248112514,,beautybomb,Хайлайтер Eternal Moon Light 6г 01,520.0,866.0,4.8,41.0,39.95381062355658
,,,,,,,,865748888,,beautybomb,Тональный крем для лица матирующий ACNE FIGHTER тон 01 25 мл,627.0,1131.0,5.0,1.0,44.56233421750663
,,,,,,,,179381540,,beautybomb,"Карандаш для глаз гелевый Laser Blade тон 01 1,1г",298.0,773.0,4.9,41.0,61.44890038809832
,,,,,,,,243056470,,beautybomb,"Помада-бальзам для губ питательный Color Lip Balm, тон 03",457.0,839.0,5.0,9.0,45.530393325387365
,,,,,,,,243673940,,beautybomb,"Румяна для лица сухие сатиновые, 03 нюд",479.0,1122.0,5.0,5.0,57.3083778966132
,,,,,,,,239839865,,beautybomb,"Карандаш для губ матовый темно-розовый нюд, 04",273.0,687.0,4.6,24.0,60.26200873362445
,,,,,,,,895363945,,beautybomb,"Палетка теней для век двойная, 3,4 г, 04 Mushroom Dance",499.0,765.0,,,34.77124183006536
,,,,,,,,212886847,,beautybomb,Карандаш-помада для бровей Brow pomade Brow Hero 1 г 01,485.0,786.0,4.9,122.0,38.295165394402034
,,,,,,,,243056473,,beautybomb,"Помада-бальзам для губ питательный Color Lip Balm, тон 06",451.0,839.0,4.8,35.0,46.24553039332538
,,,,,,,,212861399,,beautybomb,Помада-бальзам для губ Color Lip Balm 4 г 02 Розовый,465.0,768.0,4.6,18.0,39.453125
,,,,,,,,865748891,,beautybomb,Тональный крем для лица матирующий ACNE FIGHTER тон 03 25мл,360.0,904.0,,,60.17699115044248
,,,,,,,,300529088,,beautybomb,Тушь для ресниц Volume Star 9 мл 01 Черный,457.0,850.0,5.0,10.0,46.23529411764706
,,,,,,,,212861411,,beautybomb,Бальзам для губ Bla-bla-balm 35 г 01 Клубника,247.0,420.0,4.9,27.0,41.19047619047619
,,,,,,,,866018164,,beautybomb,"Энзимная пудра для умывания Waterbomb, 65 г",462.0,828.0,,,44.20289855072464
,,,,,,,,212892023,,beautybomb,Помада в стике Lipsy Lipstick 4 г 01 Даймм Ню,362.0,576.0,4.8,107.0,37.15277777777778
,,,,,,,,212861404,,beautybomb,Бальзам для губ Tinted Lip Balm 3 г 04 Виноград,465.0,768.0,4.5,18.0,39.453125
,,,,,,,,239839883,,beautybomb,"Карандаш для глаз светлый матовый каял в слизистую, 03 белый",228.0,541.0,4.5,27.0,57.85582255083179
,,,,,,,,212888988,,beautybomb,Карандаш для глаз гелевый Laser Blade 11 г 01 Розовый,294.0,716.0,5.0,2.0,58.93854748603352
,,,,,,,,260841361,,beautybomb,Тушь для ресниц Oh that s boomer lash 20 г 01 Ярко-синий,338.0,859.0,4.8,4.0,60.65192083818394
,,,,,,,,892545317,,beautybomb,"Маска для губ увлажняющая, бальзам 02 ягодный",428.0,773.0,,,44.63130659767141
,,,,,,,,239839871,,beautybomb,"Карандаш для губ темный бордовый матовый, 10",284.0,674.0,4.8,48.0,57.86350148367953
,,,,,,,,678039982,,beautybomb,"Консилер для лица Wild West, 2,5 мл, 01 Spaghetti Western",431.0,698.0,5.0,2.0,38.25214899713467
,,,,,,,,212872525,,beautybomb,Помада в стике Lipsy Lipstick 4 г 05 Доверьте Мне,362.0,576.0,4.6,55.0,37.15277777777778
,,,,,,,,212892025,,beautybomb,Помада в стике Lipsy Lipstick 4 г 03 Нахальный,362.0,576.0,4.6,49.0,37.15277777777778
,,,,,,,,55452965,,beautybomb,"Бальзам для губ Tinted Lip Balm тон 02, 3г",460.0,828.0,4.7,127.0,44.44444444444444
,,,,,,,,863107695,,beautybomb,"Карандаш для губ Alt Lolita тон 05 Capuchino, Please, 3.5г",277.0,501.0,,,44.71057884231537
,,,,,,,,281670767,,beautybomb,Рив Гош│Набор консилеров для лица,592.0,960.0,4.7,74.0,38.333333333333336
,,,,,,,,608571072,,beautybomb,"Румяна Blush Sweetheart, 4, 5 г, 03 Матовый Светло-бордовый",379.0,627.0,5.0,2.0,39.55342902711323
,,,,,,,,212888989,,beautybomb,Карандаш для глаз гелевый Laser Blade 11 г 04 Фиолетовый,294.0,716.0,5.0,12.0,58.93854748603352
,,,,,,,,212861406,,beautybomb,Помада-бальзам для губ Color Lip Balm 4 г 01 Сакура,465.0,768.0,5.0,10.0,39.453125
,,,,,,,,243769505,,beautybomb,Мыло для бровей фиксирующее прозрачное без щетки Beach Brows,407.0,1097.0,5.0,12.0,62.89881494986327
,,,,,,,,498652666,,beautybomb,"Глиттер для лица Shimmy Yarr, 6 г, 01 розовый",350.0,624.0,5.0,2.0,43.91025641025641
,,,,,,,,212919222,,beautybomb,Рив Гош│Румяна для лица кремовые,551.0,900.0,4.6,19.0,38.77777777777778
,,,,,,,,395666175,,beautybomb,"Блеск для губ Juicy тон 13 Cocoa Queen, 3,4 мл",358.0,828.0,5.0,11.0,56.76328502415458
,,,,,,,,212892024,,beautybomb,Помада в стике Lipsy Lipstick 4 г 02 Лучшее Свидание,362.0,576.0,4.9,42.0,37.15277777777778
,,,,,,,,212885087,,beautybomb,Карандаш для губ Alt Lolita 35 г 01 Паннакота,280.0,496.0,4.9,43.0,43.54838709677419
,,,,,,,,212885089,,beautybomb,Тинт для губ Blood Shot 4 мл 01 Поцелуй Виктора,447.0,732.0,4.7,7.0,38.9344262295082
,,,,,,,,395666171,,beautybomb,"Блеск для губ Juicy тон 11 Cosmopolitanй, 3,4 мл",358.0,828.0,4.7,39.0,56.76328502415458
,,,,,,,,866489362,,beautybomb,"Гель для умывания с кислотами Acne Fighter, 140 мл",368.0,659.0,5.0,1.0,44.15781487101669
,,,,,,,,395666179,,beautybomb,"Блеск для губ Juicy тон 07 Stage Lights, 3,4 мл",358.0,828.0,5.0,13.0,56.76328502415458
,,,,,,,,212861410,,beautybomb,Бальзам для губ Tinted Lip Balm 3 г 02 Тутти-Фрутти,465.0,768.0,4.9,7.0,39.453125
,,,,,,,,450822904,,beautybomb,Хайлайтер Fairystone 6 г 01 золотой,520.0,866.0,3.7,11.0,39.95381062355658
,,,,,,,,212885090,,beautybomb,Тинт для губ Blood Shot 4 мл 02 Укус Эдварда,447.0,732.0,5.0,3.0,38.9344262295082
,,,,,,,,212879464,,beautybomb,Блеск для губ Glossy Bossy 12 мл 01 Разбитое сердце,379.0,634.0,4.9,10.0,40.22082018927445
,,,,,,,,498199665,,beautybomb,"Гель для бровей Glimmy Coral, 9 мл, 01",352.0,560.0,,,37.142857142857146
,,,,,,,,212879479,,beautybomb,Блеск для губ Glossy Bossy 12 мл 02 Розовый лимонад,379.0,634.0,5.0,10.0,40.22082018927445
,,,,,,,,142215526,,beautybomb,Глиттер для лица Glitter Mania тон 01 Sensation 15мл,418.0,746.0,4.8,155.0,43.96782841823057
,,,,,,,,212872517,,beautybomb,Рив Гош│Помада для губ матовая,587.0,942.0,5.0,37.0,37.68577494692145
,,,,,,,,863111835,,beautybomb,"Карандаш для губ Alt Lolita тон 04 Sempai, 3.5г",277.0,501.0,,,44.71057884231537
,,,,,,,,212861402,,beautybomb,Бальзам для губ Tinted Lip Balm 3 г 01 Лимон,465.0,768.0,5.0,5.0,39.453125
,,,,,,,,241985826,,beautybomb,Консилер жидкий для лица Smiley 25 мл 03 Бежевый,407.0,675.0,4.7,36.0,39.7037037037037
,,,,,,,,243755899,,beautybomb,"Маркер для бровей стойкий, тон 02 темно-коричневый",566.0,1004.0,4.7,19.0,43.625498007968126
,,,,,,,,496197589,,beautybomb,"Блеск для губ, 3,4 мл, 12 Пыльно-розовый",353.0,768.0,,,54.036458333333336
,,,,,,,,212887356,,beautybomb,Рив Гош│Карандаш для бровей,441.0,724.0,4.9,99.0,39.08839779005525
,,,,,,,,883558094,,beautybomb,Палетка для контуринга Countouring Queen тон 01,552.0,998.0,,,44.68937875751503
,,,,,,,,212887357,,beautybomb,Рив Гош│Карандаш для бровей,441.0,724.0,5.0,83.0,39.08839779005525
,,,,,,,,239839869,,beautybomb,"Карандаш для губ матовый красный стойкий, 08",283.0,670.0,5.0,4.0,57.76119402985075
,,,,,,,,212918551,,beautybomb,Румяна для лица кремовые,551.0,900.0,4.9,17.0,38.77777777777778
,,,,,,,,866018155,,beautybomb,"Рассыпчатая пудра для лица матирующая Baking Powder, 8 г",473.0,848.0,,,44.221698113207545
,,,,,,,,212916868,,beautybomb,Пудра минеральная для лица Mineral powder 9 г 02 Бежевый,532.0,882.0,4.7,39.0,39.68253968253968
,,,,,,,,223059919,,beautybomb,Маска для губ Lemon Sorbet 5 мл 01 Лимонный сорбет,434.0,716.0,4.7,17.0,39.3854748603352
,,,,,,,,866018243,,beautybomb,"Пудра для лица матирующая минеральная, тон 02, 9г",532.0,953.0,5.0,1.0,44.17628541448059
,,,,,,,,212899550,,beautybomb,Палетка глиттеров Glitter Mania 3 г 01,439.0,1058.0,5.0,24.0,58.50661625708885
,,,,,,,,248107287,,beautybomb,Рив Гош│Кремовый тинт для губ,481.0,786.0,4.8,13.0,38.80407124681934
,,,,,,,,183419976,,beautybomb,"Блеск для губ Juicy тон 03 Fashion nude 3,4мл",358.0,828.0,4.8,63.0,56.76328502415458
,,,,,,,,179381541,,beautybomb,"Карандаш для глаз гелевый Laser Blade тон 02 1,1г",298.0,773.0,4.9,43.0,61.44890038809832
,,,,,,,,395666188,,beautybomb,"Блеск для губ Juicy тон 12 Chic Shock, 3,4 мл",358.0,828.0,5.0,6.0,56.76328502415458
,,,,,,,,183419979,,beautybomb,"Помада для губ матовая стойкая, тон 02 Lise",567.0,1017.0,4.7,103.0,44.24778761061947
,,,,,,,,212892026,,beautybomb,Помада в стике Lipsy Lipstick 4 г 04 Ох Сестра,362.0,576.0,5.0,24.0,37.15277777777778
,,,,,,,,287884880,,beautybomb,"Масло блеск для губ Glossy oops, тон 04 Shardone, 4 мл",510.0,915.0,4.8,65.0,44.26229508196721
